#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
3422;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3423;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3424;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3425;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3426;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3427;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3428;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3429;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3430;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3431;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3432;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3433;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3434;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3435;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3436;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3437;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3438;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3439;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3440;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3441;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3442;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3443;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3444;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3445;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3446;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3447;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3448;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3449;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3450;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3451;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3452;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3453;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3454;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3455;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3456;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3457;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3458;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3459;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3460;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3461;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3462;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3463;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3464;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3465;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3466;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3467;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3468;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3469;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3470;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3471;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3472;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3473;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3474;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3475;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3476;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3477;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3478;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3479;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3480;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3481;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3482;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3483;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3484;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3485;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3486;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3487;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3488;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3489;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3490;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3491;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3492;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3493;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3494;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3495;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3496;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3497;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3498;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3499;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3500;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3501;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3502;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3503;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3504;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3505;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3506;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3507;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3508;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3509;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3510;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3511;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3512;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3513;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3514;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3515;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3516;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3517;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3518;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3519;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3520;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3521;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3522;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3523;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3524;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3525;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3526;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3527;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3528;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3529;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3530;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3531;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3532;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3533;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3534;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3535;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3536;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3537;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3538;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3539;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3540;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3541;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3542;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3543;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3544;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3545;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3546;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3547;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3548;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3549;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3550;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3551;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3552;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3553;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3554;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3555;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3556;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3557;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3558;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3559;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3560;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3561;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3562;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3563;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3564;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3565;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3566;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3567;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3568;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3569;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3570;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3571;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3572;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3573;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3574;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3575;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3576;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3577;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3578;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3579;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3580;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3581;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3582;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3583;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3584;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3585;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3586;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3587;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3588;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
3589;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
3590;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
3591;20/08/2026 14:20:06;IRP_MJ_WRITE;DOWN;STATUS_PENDING;aa ;"ª";1;1;COM5;;
3592;20/08/2026 14:20:06;IRP_MJ_WRITE;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3593;20/08/2026 14:20:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
3594;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
3595;20/08/2026 14:20:06;IRP_MJ_READ;UP;STATUS_SUCCESS;aa ;"ª";1;;COM5;;
3596;20/08/2026 14:20:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
